Date,number,day,visitors,vleague,visgame,home,hleague,homegame,visscore,homescore,lengthouts,nightday,latercomp,forfeit,protest,park,attendance,timemin,visline,homeline,visab,vish,visdoub,vistrip,vishr,visrbi,vissh,vissf,vishbp,visbb,visibb,visk,vissb,viscs,visgdb,visci,vislob,vispitchused,visier,vister,viswp,visbalks,visputout,visassist,viserror,vispb,visdp,vistp,homeab,homeh,homedoub,hometrip,homehr,homerbi,homesh,homesf,homehbp,homebb,homeibb,homek,homesb,homecs,homegdb,homeci,homelob,homepitchused,homeier,hometer,homewp,homebalks,homeputout,homeassist,homeerror,homepb,homedp,hometp
20030910,0,Wed,CLE,AL,146,KCA,AL,144,7,9,51,N,,,,KAN06,21581,170,1501000,21005010x,38,13,1,1,2,7,0,0,0,2,0,3,0,0,1,0,6,5,8,8,2,0,24,9,2,0,2,0,35,12,5,0,0,8,0,0,0,6,1,5,2,0,1,0,8,4,7,7,0,0,27,12,0,0,1,0
20030910,0,Wed,DET,AL,144,NYA,AL,144,5,15,51,N,,,,NYC16,34000,191,4000001,41050014x,34,5,1,0,1,2,0,0,0,3,0,9,0,0,1,0,5,7,13,13,0,0,24,11,4,0,2,0,37,12,1,0,4,15,0,0,2,7,0,9,1,0,2,0,7,3,3,3,0,0,27,11,4,0,1,0
20030910,0,Wed,BOS,AL,145,BAL,AL,145,5,0,54,D,,,,BAL12,25143,157,300000101,0,36,11,1,0,0,5,0,0,0,5,1,7,3,0,2,0,9,2,0,0,0,0,27,7,0,0,1,0,29,3,1,0,0,0,0,0,0,2,0,11,0,0,1,0,4,3,5,5,0,0,27,11,0,0,2,0
20030910,0,Wed,MIN,AL,145,CHA,AL,145,4,1,54,N,,,,CHI12,22188,174,20110,1000,30,8,1,0,0,4,0,2,2,4,1,6,0,0,2,0,7,3,1,1,1,0,27,5,0,0,0,0,31,6,0,0,0,1,1,1,0,2,0,9,0,0,0,0,7,3,4,4,0,0,27,13,0,0,2,0
20030910,0,Wed,LAN,NL,144,ARI,NL,146,4,5,51,N,,,,PHO01,28985,163,30010000,00000005x,30,6,1,1,0,3,1,0,1,1,0,4,2,0,1,0,2,4,5,5,1,0,24,3,1,0,0,0,30,5,0,0,2,5,0,0,1,5,0,7,1,1,0,0,7,3,4,4,0,0,27,17,0,0,2,0
20030910,0,Wed,HOU,NL,145,MIL,NL,145,3,1,54,N,,,,MIL06,19793,176,300000000,10000,33,9,1,0,0,3,1,0,1,8,2,5,1,0,2,0,13,4,1,1,0,0,27,12,0,0,2,0,31,7,0,0,1,1,0,0,1,3,0,7,0,1,2,0,7,4,3,3,2,0,27,13,0,0,2,0
20030910,0,Wed,PIT,NL,144,CIN,NL,145,3,2,54,N,,,,CIN09,20560,154,1000002,200,36,10,0,0,2,3,0,0,0,0,0,13,0,0,1,0,6,4,2,2,1,0,27,7,1,0,1,0,30,4,2,0,0,2,1,0,1,1,0,13,0,0,1,0,4,4,3,3,0,0,27,3,0,0,1,0
20030910,0,Wed,PHI,NL,146,ATL,NL,146,2,4,51,N,,,,ATL02,21321,160,10000100,01101100x,33,6,0,0,2,2,0,0,0,0,0,11,0,0,1,0,4,3,4,4,0,0,24,15,1,0,2,0,30,10,5,0,1,4,2,0,1,6,2,2,1,0,2,0,11,3,2,2,0,0,27,10,1,0,1,0
20030910,0,Wed,COL,NL,146,SLN,NL,146,2,10,51,N,,,,STL09,25396,159,110000,00250030x,33,6,2,0,1,2,0,0,0,0,0,8,0,0,1,0,4,6,8,8,0,0,24,7,1,1,2,0,32,11,0,0,4,10,1,1,1,6,0,2,2,0,1,0,7,1,2,2,0,0,27,11,2,0,1,0
20030910,0,Wed,FLO,NL,146,NYN,NL,145,7,3,54,D,,,,NYC17,16699,179,2020012,200001000,36,11,3,0,2,7,2,0,2,3,0,3,3,1,1,0,9,4,3,3,0,0,27,6,0,0,0,0,31,4,1,0,1,3,0,0,0,7,0,6,0,0,0,0,8,6,3,3,0,0,27,17,3,0,1,0
20030910,0,Wed,SFN,NL,143,SDN,NL,144,7,1,54,N,,,,SAN01,18848,161,400001020,100,36,10,3,0,3,7,0,0,1,2,0,7,0,0,1,0,5,4,1,1,0,1,27,12,0,0,2,0,30,5,0,0,1,1,0,0,0,1,0,3,0,0,2,0,3,4,7,7,0,0,27,11,1,0,2,0
20030910,0,Wed,CHN,NL,145,MON,NL,146,4,8,51,N,,,,SJU01,18002,184,21001000,00000305x,35,8,1,0,3,4,0,0,0,1,0,8,0,0,0,0,5,5,8,8,0,0,24,9,0,0,2,0,30,8,2,0,0,8,0,0,0,7,0,9,2,1,1,0,5,5,4,4,0,0,27,11,0,0,0,0
20030911,0,Thu,ANA,AL,147,OAK,AL,147,4,14,51,D,,,,OAK01,26755,153,200001100,12132023x,34,9,1,0,0,3,0,1,0,3,0,5,1,1,0,0,7,3,11,11,0,0,24,10,1,0,3,0,33,11,0,0,6,14,0,0,1,6,0,3,0,0,2,0,2,3,4,4,0,0,27,12,1,0,0,0
20030911,0,Thu,TOR,AL,146,TBA,AL,144,3,1,54,D,,,,STP01,9345,123,11000010,1000,31,6,1,0,1,3,0,2,2,2,1,6,1,0,0,0,7,1,0,0,0,0,27,16,1,0,2,0,29,5,0,0,0,1,0,1,0,2,0,3,0,1,2,0,4,3,3,3,1,1,27,6,0,0,0,0
20030911,0,Thu,TEX,AL,146,SEA,AL,146,2,8,51,N,,,,SEA03,35729,162,100010000,02013110x,30,5,0,1,0,2,0,2,0,4,1,5,0,0,1,0,7,4,8,8,1,0,24,10,0,0,2,0,31,10,4,0,0,7,0,1,0,7,0,8,2,0,2,0,7,2,2,2,1,0,27,6,0,0,1,0
20030911,0,Thu,CLE,AL,147,KCA,AL,145,6,5,54,D,,,,KAN06,13188,173,10130010,40000100,41,13,1,1,1,6,0,0,1,4,1,4,0,0,0,0,13,5,5,5,0,0,27,11,1,0,1,0,36,11,1,0,1,5,0,0,0,3,0,3,0,0,1,0,7,5,5,5,1,0,27,8,2,0,0,0
20030911,0,Thu,DET,AL,145,NYA,AL,145,2,5,51,N,,,,NYC16,31915,158,1100000,10030001x,32,8,2,0,0,2,0,1,0,2,0,8,4,1,0,0,6,1,5,5,0,0,24,15,0,0,2,0,32,11,0,0,2,5,0,0,0,2,0,3,1,0,2,0,5,3,2,2,0,0,27,6,0,0,0,0
20030911,0,Thu,MIN,AL,146,CHA,AL,146,5,2,54,D,,,,CHI12,20541,150,4000100,100000001,35,9,3,0,0,4,0,1,1,1,0,12,0,0,0,0,6,1,2,2,0,0,27,8,0,0,0,0,34,9,0,0,2,2,1,0,0,0,0,5,1,0,0,0,6,3,5,5,0,0,27,7,2,0,0,0
20030911,0,Thu,LAN,NL,145,ARI,NL,147,0,2,51,N,,,,PHO01,28459,142,0,00000020x,29,4,2,0,0,0,1,0,1,0,0,6,0,0,1,0,4,2,0,0,0,0,24,11,1,0,2,0,27,6,3,0,0,2,0,1,0,3,2,7,0,0,2,0,5,3,0,0,0,0,27,13,0,0,1,0
20030911,0,Thu,HOU,NL,146,MIL,NL,146,3,5,51,D,,,,MIL06,11826,165,200010,10020020x,36,9,3,0,0,2,0,0,0,1,0,4,1,0,0,0,7,5,5,5,0,0,24,11,0,0,1,0,33,10,3,1,1,5,0,0,0,2,0,5,1,0,1,0,6,2,3,3,0,0,27,7,1,0,0,0
20030911,0,Thu,PIT,NL,145,CIN,NL,146,2,3,51,D,,,,CIN09,20479,152,10100000,00000300x,35,13,2,0,1,2,2,1,0,3,1,9,2,1,1,0,12,3,3,3,0,0,24,3,0,0,1,0,29,6,1,0,1,3,0,0,1,0,0,7,0,0,1,0,3,4,2,2,0,0,27,11,0,0,1,0
20030911,0,Thu,PHI,NL,147,ATL,NL,147,8,3,54,N,,,,ATL02,23811,180,203210000,20001,42,16,2,0,1,8,0,0,0,3,0,3,2,0,1,0,10,3,3,3,0,0,27,15,1,0,2,0,35,10,2,1,1,3,0,0,0,1,0,7,0,2,1,0,6,5,8,8,0,0,27,12,0,0,1,0
20030911,0,Thu,COL,NL,147,SLN,NL,147,9,4,54,D,,,,STL09,28801,184,102301200,2000101,43,18,3,0,4,9,1,0,1,3,0,11,0,0,1,0,12,4,4,4,0,0,27,12,0,0,2,0,32,7,0,0,1,4,0,0,1,5,0,7,3,0,2,0,7,6,9,9,1,0,27,13,0,0,1,0
20030911,0,Thu,SFN,NL,144,SDN,NL,145,4,5,58,N,,,,SAN01,24365,206,201000001,1000020002,35,6,1,0,2,4,0,1,0,4,1,10,0,0,0,0,6,6,4,4,0,0,28,14,2,0,2,0,36,11,1,0,1,5,0,1,0,6,1,3,2,0,2,0,10,4,4,4,0,0,30,9,0,2,0,0
20030911,0,Thu,CHN,NL,146,MON,NL,147,2,3,51,D,,,,SJU01,12559,167,2,00001200x,34,7,1,0,0,1,0,0,0,1,0,4,0,1,1,0,6,3,3,3,1,0,24,7,1,0,0,0,35,11,3,1,0,3,1,0,0,3,1,9,1,0,0,0,12,3,2,2,1,0,27,12,3,0,1,0
20030912,0,Fri,ANA,AL,148,SEA,AL,147,4,7,51,N,,,,SEA03,41601,163,100102,04002010x,36,10,2,0,0,4,0,0,2,2,0,6,3,0,1,0,9,3,4,4,0,0,24,9,1,1,0,0,31,8,1,0,2,7,0,2,0,5,0,2,1,0,0,0,7,4,4,4,1,0,27,6,0,0,1,0
20030912,0,Fri,BAL,AL,146,TOR,AL,147,2,4,51,N,,,,TOR02,15274,123,110000000,11020000x,36,11,0,0,2,2,0,0,0,0,0,9,0,0,1,0,7,1,4,4,0,0,24,17,0,1,2,0,30,8,2,1,1,3,0,0,1,2,0,3,0,0,2,0,5,3,2,2,0,0,27,9,0,0,1,0
20030912,0,Fri,MIN,AL,147,CLE,AL,148,3,4,51,N,,,,CLE08,20679,190,200001,00003100x,34,8,2,0,1,3,0,0,0,5,0,6,0,0,1,0,9,4,4,4,0,0,24,10,0,0,2,0,29,8,0,0,1,4,1,0,2,2,0,4,1,0,1,0,6,3,3,3,0,0,27,13,0,1,1,0
20030912,0,Fri,KCA,AL,146,DET,AL,146,0,3,51,N,,,,DET05,18042,148,0,10002000x,31,6,1,0,0,0,1,0,0,3,0,7,0,0,1,0,8,2,3,3,0,0,24,8,0,0,1,0,30,9,1,0,1,3,0,1,0,4,0,4,3,1,1,0,8,4,0,0,0,0,27,11,1,0,1,0
20030912,0,Fri,CHA,AL,147,BOS,AL,146,4,7,51,N,,,,BOS07,34890,194,10200100,04012000x,34,7,2,0,2,4,0,0,0,4,0,3,0,0,0,0,7,5,6,6,0,0,24,9,2,0,1,0,28,5,1,0,0,6,0,0,0,12,0,3,0,0,0,0,9,4,4,4,1,0,27,10,0,0,0,0
20030912,0,Fri,OAK,AL,148,TEX,AL,147,9,3,54,N,,,,ARL02,24186,170,10503,3000000,37,11,4,0,0,9,0,0,0,6,0,2,0,0,1,0,7,3,3,3,1,0,27,5,1,0,0,0,33,7,1,0,0,3,0,1,0,3,0,11,0,0,0,0,7,5,9,9,0,0,27,13,0,0,1,0
20030912,0,Fri,TBA,AL,145,NYA,AL,146,4,10,51,N,,,,NYC16,37401,197,10010002,01222030x,38,13,1,0,0,4,0,1,0,1,0,9,0,0,0,0,9,3,10,10,0,0,24,11,0,0,0,0,38,17,4,0,2,10,0,0,0,5,0,5,1,0,0,0,9,3,4,4,0,0,27,10,1,0,1,0
20030912,0,Fri,COL,NL,148,ARI,NL,148,8,2,54,N,,,,PHO01,32922,199,100103102,10000100,36,12,5,0,2,8,1,1,0,4,1,8,0,1,1,0,7,5,2,2,0,0,27,10,0,0,1,0,37,12,1,0,1,2,1,0,1,3,0,5,0,0,1,0,13,4,6,6,1,0,27,11,1,0,2,0
20030912,0,Fri,ATL,NL,148,FLO,NL,147,4,5,52,N,,,,MIA01,25622,162,300000010,101021,32,7,0,0,1,4,0,1,0,1,0,5,0,0,0,0,3,3,5,5,2,0,25,13,0,0,1,0,31,10,2,0,1,4,2,0,1,3,0,4,0,1,1,0,7,5,4,4,2,0,27,10,0,0,0,0
20030912,0,Fri,MIL,NL,147,SFN,NL,145,2,8,51,N,,,,SFO03,41015,167,11,40000103x,36,9,1,0,1,2,0,0,0,1,0,14,1,0,0,0,8,3,7,7,0,0,24,7,2,0,1,0,32,10,1,0,0,6,0,1,0,4,0,8,0,0,1,0,5,3,2,2,1,0,27,5,0,0,0,0
20030912,0,Fri,SDN,NL,146,LAN,NL,146,0,6,51,N,,,,LOS03,51013,137,0,11003001x,29,4,0,0,0,0,0,0,0,1,0,7,0,1,1,0,3,3,4,4,1,0,24,11,2,0,1,0,33,9,1,0,3,4,0,0,0,3,1,5,0,0,1,0,6,1,0,0,0,0,27,6,0,0,1,0
20030912,0,Fri,PHI,NL,148,PIT,NL,146,4,8,51,N,,,,PIT08,18895,184,10000120,01011230x,34,7,1,1,1,4,0,0,0,3,0,7,0,0,1,0,6,5,7,7,1,0,24,10,1,0,2,0,35,12,3,0,2,8,0,0,0,1,1,2,1,0,2,0,4,4,3,3,0,0,27,7,1,0,1,0
20030912,0,Fri,CIN,NL,147,CHN,NL,147,6,7,51,D,,,,CHI11,38219,194,10500,12110020x,38,12,4,0,0,6,1,0,2,5,0,13,1,0,0,0,13,5,7,7,1,0,24,9,0,0,0,0,34,13,3,0,0,6,1,1,0,3,0,8,0,1,0,0,8,5,6,6,0,0,27,3,1,0,0,0
20030912,0,Fri,SLN,NL,148,HOU,NL,147,5,14,51,N,,,,HOU03,35633,187,11210,13251200x,30,5,2,1,2,5,0,1,0,5,0,6,0,0,1,0,4,5,13,13,0,0,24,12,2,0,0,0,43,19,8,1,1,14,0,0,1,6,0,4,0,0,0,0,12,4,5,5,0,0,27,9,0,0,1,0
20030912,0,Fri,NYN,NL,146,MON,NL,148,4,7,51,N,,,,MON02,10701,176,101200,00002500x,36,9,2,0,0,4,0,0,0,0,0,7,0,0,0,0,5,4,7,7,0,0,24,6,0,0,0,0,35,13,5,0,1,7,2,0,0,4,1,4,0,0,0,0,10,4,4,4,0,0,27,14,0,0,0,0
20030913,0,Sat,ANA,AL,149,SEA,AL,148,1,5,51,N,,,,SEA03,45552,157,1,00000005x,31,8,1,0,0,1,0,0,0,3,0,5,1,2,2,0,6,3,5,5,0,0,24,6,1,0,0,0,29,4,2,0,1,5,0,0,1,5,2,4,0,0,0,0,6,2,1,1,0,0,27,11,0,0,2,0
20030913,0,Sat,BAL,AL,147,TOR,AL,148,1,6,51,D,,,,TOR02,18309,169,100000,00040110x,34,9,3,0,0,1,1,0,1,6,0,5,1,0,1,0,14,3,5,5,0,0,24,6,2,0,1,0,30,6,0,2,2,5,0,0,0,4,1,6,2,0,1,0,4,4,1,1,0,0,27,12,0,0,1,0
20030913,0,Sat,MIN,AL,148,CLE,AL,149,2,0,54,N,,,,CLE08,20440,142,1100,0,32,6,1,0,2,2,0,0,0,1,0,9,0,0,1,0,4,3,0,0,1,0,27,7,1,0,0,0,35,7,0,0,0,0,0,0,0,1,0,10,0,0,0,0,9,2,2,2,0,0,27,10,1,0,2,0
20030913,0,Sat,KCA,AL,147,DET,AL,147,7,0,54,N,,,,DET05,15966,161,200020102,0,34,12,2,1,1,7,0,3,0,4,0,3,3,2,0,0,7,1,0,0,0,0,27,14,0,0,2,0,32,7,0,0,0,0,0,0,0,4,0,7,3,0,2,0,9,4,7,7,0,0,27,9,0,0,2,0
20030913,0,Sat,CHA,AL,148,BOS,AL,147,3,1,54,N,,,,BOS07,34414,141,200100,100000,32,7,0,0,1,3,0,1,1,2,0,11,2,0,1,0,6,1,0,0,0,0,27,11,1,0,0,0,30,5,1,0,0,1,0,1,0,2,0,2,0,1,0,0,5,3,3,3,0,0,27,8,1,0,1,0
20030913,0,Sat,OAK,AL,149,TEX,AL,148,9,3,54,N,,,,ARL02,26192,181,120100032,210000000,39,13,1,0,3,9,0,0,1,2,0,3,0,0,1,0,6,3,3,3,1,0,27,11,0,0,2,0,35,11,1,0,0,3,1,0,1,2,0,8,1,0,2,0,9,5,9,9,1,0,27,11,0,0,1,0
20030913,1,Sat,TBA,AL,146,NYA,AL,147,5,6,51,D,,,,NYC16,40887,182,201001010,03010101x,40,14,3,0,0,5,1,1,0,2,1,3,1,0,0,0,12,3,5,5,0,0,24,7,1,1,0,0,33,10,3,0,3,5,0,0,2,2,0,8,3,0,0,0,7,5,4,4,0,0,27,8,2,0,0,0
20030913,2,Sat,TBA,AL,147,NYA,AL,148,3,6,51,N,,,,NYC16,19599,172,200000010,20102100x,34,8,0,0,1,3,0,1,0,2,0,3,1,0,1,0,7,2,6,6,1,1,24,11,0,0,1,0,30,10,2,0,1,6,0,1,0,5,0,4,0,1,1,0,6,3,2,2,0,0,27,10,1,0,1,0
20030913,0,Sat,COL,NL,149,ARI,NL,149,6,16,51,N,,,,PHO01,37139,204,14100000,26000440x,37,10,1,0,2,6,0,0,0,8,0,9,0,1,0,0,12,6,15,13,1,0,24,11,1,1,0,0,40,15,5,0,2,15,0,1,0,7,1,6,1,0,0,0,8,4,6,6,0,0,27,10,1,1,0,0
20030913,0,Sat,ATL,NL,149,FLO,NL,148,3,8,51,N,,,,MIA01,40414,158,11000100,60100001x,36,10,3,0,1,3,0,0,0,4,0,6,0,0,1,0,10,5,8,8,0,0,24,8,1,0,0,0,34,9,4,0,1,8,0,0,0,5,1,11,1,0,0,0,7,3,3,3,0,0,27,9,0,0,1,0
20030913,0,Sat,MIL,NL,148,SFN,NL,146,5,4,54,D,,,,SFO03,41403,167,200200010,40,34,7,2,0,2,4,0,0,0,2,0,3,1,0,1,0,4,4,4,4,0,0,27,9,0,0,2,0,37,12,1,0,3,4,0,0,0,6,1,3,0,0,2,0,12,4,4,4,0,0,27,13,1,0,1,0
20030913,0,Sat,SDN,NL,147,LAN,NL,147,0,4,51,N,,,,LOS03,45576,160,0,20110000x,31,6,0,0,0,0,0,0,0,3,0,11,2,0,2,0,7,4,3,3,0,0,24,4,2,1,0,0,34,10,0,0,1,4,1,1,0,2,0,6,2,0,0,0,10,3,0,0,0,0,27,11,0,0,2,0
20030913,0,Sat,PHI,NL,149,PIT,NL,147,3,5,51,N,,,,PIT08,33480,167,3000,04100000x,33,8,1,0,0,3,0,0,0,4,0,6,1,0,1,0,7,3,5,5,1,0,24,8,1,0,0,0,34,8,3,1,0,5,0,0,0,3,0,6,0,0,0,0,8,3,3,3,1,0,27,14,1,0,1,0
20030913,0,Sat,CIN,NL,148,CHN,NL,148,6,9,51,D,,,,CHI11,39983,191,11112000,04001040x,39,13,1,0,1,6,0,1,0,1,0,6,0,0,1,0,8,5,8,8,0,0,24,10,1,0,1,0,35,14,5,1,0,8,1,0,0,5,1,5,1,0,1,0,8,5,6,6,1,0,27,10,1,0,1,0
20030913,0,Sat,SLN,NL,149,HOU,NL,148,0,2,51,N,,,,HOU03,42435,126,0,00011000x,31,5,1,0,0,0,0,0,0,0,0,10,0,0,1,0,4,2,2,2,0,0,24,6,0,0,0,0,27,4,1,0,1,2,1,0,0,2,0,5,1,0,0,0,4,3,0,0,0,0,27,7,0,0,1,0
20030913,0,Sat,NYN,NL,147,MON,NL,149,5,4,54,N,,,,MON02,15086,171,201001100,300010000,32,7,3,1,1,5,1,1,0,2,1,8,0,0,0,0,4,4,4,4,0,0,27,13,0,0,1,0,34,10,2,0,0,4,1,0,0,3,0,3,3,0,1,0,7,2,5,5,0,0,27,10,0,0,0,0
20030914,0,Sun,ANA,AL,150,SEA,AL,149,2,1,54,D,,,,SEA03,45861,166,20,10000000,31,6,2,0,0,2,0,0,1,5,1,4,0,0,0,0,8,3,1,1,0,0,27,6,1,0,0,0,29,3,0,0,1,1,0,0,0,5,0,5,1,1,0,0,6,3,2,2,0,0,27,7,0,0,1,0
20030914,0,Sun,BAL,AL,148,TOR,AL,149,5,3,54,D,,,,TOR02,18763,161,300002000,10011000,33,7,1,1,1,5,1,0,0,1,0,3,0,0,0,0,3,5,3,3,0,0,27,9,0,0,1,0,33,7,1,0,1,3,0,0,0,5,0,9,0,0,1,0,8,3,5,5,0,0,27,13,1,0,1,0
20030914,0,Sun,MIN,AL,149,CLE,AL,150,5,3,54,D,,,,CLE08,19452,168,12011,21000,32,8,2,0,1,5,1,0,2,2,0,8,1,1,0,0,5,6,3,3,1,0,27,8,0,0,0,0,35,9,1,0,2,3,0,0,0,0,0,9,0,1,0,0,5,3,5,5,0,0,27,11,0,0,1,0
20030914,0,Sun,KCA,AL,148,DET,AL,148,7,2,54,D,,,,DET05,13579,135,115000000,11000,37,11,2,0,1,6,0,1,0,4,1,5,2,0,1,0,8,2,2,2,1,0,27,10,1,0,1,0,31,5,1,0,1,2,0,0,1,1,0,8,0,0,1,0,4,5,6,6,0,0,27,10,2,0,1,0
20030914,0,Sun,CHA,AL,149,BOS,AL,148,7,2,54,D,,,,BOS07,34174,156,200030002,11000000,37,10,5,0,2,7,0,0,0,3,1,7,0,0,0,0,6,2,2,2,0,0,27,15,0,0,2,0,32,9,1,0,1,2,0,1,0,1,0,5,0,0,2,0,5,2,7,7,0,0,27,5,0,0,0,0
20030914,0,Sun,OAK,AL,150,TEX,AL,149,6,5,54,D,,,,ARL02,17526,186,210000300,220010000,33,7,0,0,2,6,0,0,0,5,0,6,0,1,0,0,5,7,4,4,0,0,27,9,1,0,1,0,39,12,2,0,2,5,0,0,2,1,0,6,1,0,1,0,10,4,6,6,0,0,27,10,0,0,0,0
20030914,0,Sun,TBA,AL,148,NYA,AL,149,5,2,54,D,,,,NYC16,40861,173,10130,20000,37,9,2,0,1,5,0,0,0,4,0,9,2,1,0,0,9,3,2,2,0,0,27,11,0,0,1,0,32,6,3,0,1,2,0,0,0,4,0,4,0,0,1,0,7,3,2,2,0,0,27,14,2,0,0,0
20030914,0,Sun,COL,NL,150,ARI,NL,150,0,5,51,D,,,,PHO01,35153,143,0,00500000x,27,1,0,0,0,0,0,0,0,1,0,12,0,1,0,0,1,3,5,5,0,0,24,8,1,0,0,0,35,12,1,0,1,5,0,0,0,2,0,3,0,1,0,0,8,1,0,0,0,0,27,9,0,0,0,0
20030914,0,Sun,ATL,NL,150,FLO,NL,149,8,4,54,D,,,,MIA01,18725,199,300000005,1201000,38,12,1,1,1,8,0,1,0,3,0,12,0,0,0,0,7,6,4,4,0,0,27,10,0,0,2,0,34,10,5,0,1,4,0,1,1,3,2,4,1,0,1,0,8,4,8,8,0,0,27,6,0,0,0,0
20030914,0,Sun,MIL,NL,149,SFN,NL,147,4,5,65,D,,,,SFO03,40736,225,11010000100,11001000101,34,9,1,0,1,4,5,2,3,4,1,13,1,0,1,0,11,5,5,5,1,0,32,13,0,0,0,0,41,11,3,1,1,5,1,0,0,5,0,4,1,1,0,0,10,5,4,4,2,0,33,15,1,0,2,0
20030914,0,Sun,SDN,NL,148,LAN,NL,148,2,5,51,D,,,,LOS03,45405,148,101000,00400100x,33,5,2,0,2,2,0,0,1,0,0,10,0,0,0,0,5,4,2,2,0,0,24,6,1,0,1,0,35,12,1,1,4,5,0,0,0,2,0,9,0,0,0,0,8,5,2,2,0,0,27,8,1,0,0,0
20030914,0,Sun,PHI,NL,150,PIT,NL,148,10,7,54,D,,,,PIT08,16383,182,262000000,10120120,42,14,2,0,0,8,0,0,0,3,0,8,0,0,1,0,8,3,7,7,0,0,27,7,0,0,0,0,37,10,3,0,3,7,0,0,0,1,0,10,0,0,0,0,4,7,9,9,0,0,27,7,3,0,1,0
20030914,0,Sun,CIN,NL,149,CHN,NL,149,1,0,54,D,,,,CHI11,38827,154,1,0,28,4,1,0,0,1,1,0,2,1,0,7,0,0,2,0,4,3,0,0,0,0,27,8,0,0,0,0,34,7,0,0,0,0,0,0,0,2,1,11,0,0,0,0,9,1,1,1,1,0,27,14,0,0,2,0
20030914,0,Sun,SLN,NL,150,HOU,NL,149,1,4,51,D,,,,HOU03,37548,144,100000,01120000x,30,3,2,0,0,0,0,0,0,1,0,3,0,0,1,0,3,4,4,4,0,0,24,13,0,0,1,0,27,6,2,1,0,4,0,1,2,3,0,5,0,1,1,0,5,4,1,1,0,0,27,11,1,0,1,0
20030914,0,Sun,NYN,NL,148,MON,NL,150,3,7,51,D,,,,MON02,21417,163,30000000,02102020x,33,6,0,0,0,3,0,0,1,4,0,5,0,0,1,0,8,3,7,7,0,0,24,11,0,0,0,0,32,9,1,2,1,7,0,1,1,2,0,6,0,0,0,0,5,3,2,2,0,0,27,16,2,0,1,0
20030915,0,Mon,OAK,AL,151,ANA,AL,151,7,4,54,N,,,,ANA01,34861,172,10600000,202,37,11,2,0,1,7,0,0,0,4,0,5,0,0,1,0,7,4,4,4,0,0,27,6,0,0,0,0,35,8,2,0,1,4,0,0,0,1,0,8,0,0,0,0,5,4,7,7,0,0,27,8,0,0,1,0
20030915,0,Mon,MIN,AL,150,CLE,AL,151,13,6,54,N,,,,CLE08,16967,201,1008103,1102200,37,12,3,0,2,13,0,0,2,5,1,4,2,0,1,0,4,5,5,5,1,0,27,9,3,0,0,0,32,7,2,0,1,5,0,2,0,6,0,8,0,1,0,0,7,5,13,13,0,0,27,9,1,1,1,0
20030915,0,Mon,KCA,AL,149,DET,AL,149,10,4,54,N,,,,DET05,9342,155,4010104,2020000,40,13,3,1,3,10,0,0,1,3,1,6,0,0,0,0,7,3,4,4,0,0,27,16,0,0,2,0,33,10,2,0,1,3,0,1,0,1,0,5,0,1,2,0,4,5,10,10,0,0,27,8,0,0,0,0
20030915,0,Mon,TBA,AL,149,BOS,AL,149,2,8,51,N,,,,BOS07,33389,154,2000,01021112x,31,4,1,0,1,2,0,0,1,2,0,7,1,0,0,0,5,3,8,8,0,0,24,13,0,0,2,0,34,14,5,0,2,8,0,1,0,5,1,4,0,0,2,0,8,2,2,2,0,0,27,13,0,0,0,0
20030915,0,Mon,SEA,AL,150,TEX,AL,150,4,6,51,N,,,,ARL02,22041,154,310000,01010400x,34,9,1,1,0,4,0,0,0,2,0,7,0,1,1,0,5,3,6,6,1,0,24,11,1,0,1,0,31,7,1,0,2,6,0,0,0,4,1,7,1,0,1,0,5,3,4,4,1,0,27,10,0,0,1,0
20030915,0,Mon,NYA,AL,150,BAL,AL,149,13,1,54,N,,,,BAL12,27335,177,100604011,1000000,42,15,1,0,6,13,0,0,0,3,0,6,0,0,0,0,5,3,1,1,0,0,27,11,0,0,1,0,37,10,3,0,0,1,0,0,0,2,0,3,1,0,1,0,11,5,13,13,0,1,27,9,0,0,0,0
20030915,0,Mon,SDN,NL,149,SFN,NL,148,7,8,51,N,,,,SFO03,36542,205,10113010,22000103x,40,13,2,1,0,7,0,1,0,4,0,5,0,0,0,0,11,5,6,6,1,0,24,7,1,0,1,0,36,13,0,0,2,5,1,0,0,8,1,2,0,0,0,0,13,7,6,6,2,0,27,11,1,0,0,0
20030915,0,Mon,MIL,NL,150,SLN,NL,151,2,11,51,N,,,,STL09,27925,153,101000,03411101x,31,7,1,0,2,2,0,0,0,0,0,4,0,0,2,0,2,3,9,9,1,0,24,11,2,0,1,0,41,16,2,0,2,10,0,0,0,6,2,6,0,0,1,0,12,2,2,2,0,0,27,15,0,0,3,0
20030915,0,Mon,CIN,NL,150,PIT,NL,149,3,6,51,N,,,,PIT08,8565,158,120,30000201x,37,8,0,0,0,1,0,0,0,3,0,2,0,0,0,0,10,3,6,6,0,0,24,10,0,0,0,0,30,7,2,0,1,6,0,1,1,4,1,1,3,0,0,0,6,4,1,1,2,0,27,12,4,0,0,0
20030915,0,Mon,NYN,NL,149,CHN,NL,150,1,4,51,N,,,,CHI11,38698,162,10000,30010000x,31,4,0,0,0,0,0,0,0,2,0,7,0,0,0,0,5,3,3,3,0,0,24,8,2,0,1,0,34,10,4,1,0,4,0,0,0,0,0,6,0,0,1,0,6,3,0,0,1,0,27,13,1,0,0,0
